PRODUCT_ID_MASTER,PRODUCT_NAME_MASTER,UNIT_PRICE_MASTER,TRANSACTION_ID,TRANSACTION_DATE,PRODUCT_NAME,QUANTITY,UNIT_PRICE,TOTAL_PRICE,SIMILARITY
P058,コクヨ キャンパスノート,200,R000358,2023-10-22,コクヨキャンパスノート＜半額セール＞,4,200,800,0.9819036808
P059,ゼブラ マイルドライナー,180,R000359,2023-11-23,ゼブラ マイルドライナー【店頭】（期間限定）,5,180,900,0.967998625
P060,トンボ鉛筆 モノ消しゴム,100,R000360,2023-12-24,モノ消しゴム【閉店セール】,1,100,100,0.9999988515
P061,Pentel EnerGel,180,R000361,2023-01-25,PentelEnerGel＜期間限定＞,2,180,360,0.9214038924
P009,パイロット フリクションボールペン,100,R000362,2023-02-26,パイロット フリクションペン【店頭】［期間限定］,3,130,390,0.9595169385
P062,パイロット フリクションペン,130,R000362,2023-02-26,パイロット フリクションペン【店頭】［期間限定］,3,130,390,0.9770873042
P063,ぺんてる シャープペンシル,160,R000363,2023-03-27,ぺんてる シャープペンシル（期間限定）,4,160,640,0.9785797448
P064,クラフトマン ボールペン,150,R000364,2023-04-28,ｸﾗﾌﾄﾏﾝボｰﾙペﾝ【半額セール】,5,150,750,0.980173214
P065,プラス カラーペンセット,250,R000365,2023-05-01,プラス カラーペンセット【店頭】【期間限定】,1,250,250,0.9862650178
P066,タカラトミー プラレール,2800,R000366,2023-06-02,プラレール［期間限定］,2,2800,5600,1
P067,バンダイ たまごっち,1200,R000367,2023-07-03,バンダイたまごっち［半額セール］,3,1200,3600,0.983707398
P068,バンダイ 仮面ライダーアクションフィギュア,3200,R000368,2023-08-04,バンダイ 仮面ライダーアクションフィギュア【店頭】（半額セール）,4,3200,12800,0.9931237264
P072,バンダイ スーパーロボットアクションフィギュア,4000,R000368,2023-08-04,バンダイ 仮面ライダーアクションフィギュア【店頭】（半額セール）,4,3200,12800,0.9423503365
P069,タカラトミー トミカ,1500,R000369,2023-09-05,タカラトミー トミカ（期間限定）,5,1500,7500,0.9460887794
P070,バンダイ トランスフォーマー,3500,R000370,2023-10-06,バンダイトランスフォーマー＜期間限定＞,1,3500,3500,0.977468696
P071,バンダイ デジモンカード,500,R000371,2023-11-07,バﾝダｲ デジﾓﾝｶｰド【店頭】[閉店セール],2,500,1000,0.9834642632
P010,タカラトミー ガンダムフィギュア,3000,R000372,2023-12-08,スーパーロボットアクションフィギュア[閉店セール],3,4000,12000,0.9027232329
P068,バンダイ 仮面ライダーアクションフィギュア,3200,R000372,2023-12-08,スーパーロボットアクションフィギュア[閉店セール],3,4000,12000,0.9267350354
P072,バンダイ スーパーロボットアクションフィギュア,4000,R000372,2023-12-08,スーパーロボットアクションフィギュア[閉店セール],3,4000,12000,1
P073,タカラトミー ウルトラマンフィギュア,3000,R000372,2023-12-08,スーパーロボットアクションフィギュア[閉店セール],3,4000,12000,0.9006000176
P010,タカラトミー ガンダムフィギュア,3000,R000373,2023-01-09,タカラトミーウルトラマンフィギュア（期間限定）,4,3000,12000,0.9223968795
P073,タカラトミー ウルトラマンフィギュア,3000,R000373,2023-01-09,タカラトミーウルトラマンフィギュア（期間限定）,4,3000,12000,0.9897247682
P074,バンダイ ミニ四駆,2000,R000374,2023-02-10,バンダイ ミニ四駆【店頭】（半額セール）,5,2000,10000,0.9899000914
P075,ソニー ワイヤレススピーカー SRS-XB12,8000,R000375,2023-03-11,ソニー ワイヤレススピーカー srs-xb12［期間限定］,1,8000,8000,0.9954126405
P076,パナソニック ポータブルスピーカー,6000,R000376,2023-04-12,パナソニックポータブルスピーカー［期間限定］,2,6000,12000,0.9879985376
P077,シャープ スマートウォッチ,18000,R000377,2023-05-13,シャープ スマートウォッチ【店頭】（期間限定）,3,18000,54000,0.9759086662
P078,日立 デジタルサイネージ,95000,R000378,2023-06-14,デジﾀﾙｻｲﾈｰジ[閉店セール],4,95000,380000,1
P079,パナソニック 電子レンジ,15000,R000379,2023-07-15,パナソニック電子レンジ【半額セール】,5,15000,75000,0.9836256805
P080,ソニー ブルーレイプレーヤー,12000,R000380,2023-08-16,ソニー ブルーレイプレーヤー【店頭】＜期間限定＞,1,12000,12000,0.9936178034
P081,LG OLED55C1,180000,R000381,2023-09-17,LG OLED55C1【閉店セール】,2,180000,360000,0.9513857215
P082,東芝 LEDテレビ 55型,70000,R000382,2023-10-18,東芝LEDテレビ55型［半額セール］,3,70000,210000,0.9937699328
P083,パナソニック 冷蔵庫 NR-F603M,90000,R000383,2023-11-19,パナソニック 冷蔵庫 NR-F603M【店頭】[閉店セール],4,90000,360000,0.9947924798
P084,シャープ 空気清浄機,22000,R000384,2023-12-20,空気清浄機[半額セール],5,22000,110000,1
P085,日立 炊飯器 RZ-Mシリーズ,30000,R000385,2023-01-21,日立炊飯器ｒｚ－ｍｼﾘｰズ（半額セール）,1,30000,30000,0.9927898624
P086,三菱 IHクッキングヒーター,45000,R000386,2023-02-22,三菱 IHクッキングヒーター【店頭】[閉店セール],2,45000,90000,0.995522123
P087,ソニー ゲーム機 PLAYSTATION5,50000,R000387,2023-03-23,ソニー ゲーム機 PLAYSTATION5[期間限定],3,50000,150000,0.9725880791
P088,任天堂 SWITCH,40000,R000388,2023-04-24,任天堂SWITCH＜期間限定＞,4,40000,160000,0.9953176591
P089,マイクロソフト Xbox Series X,55000,R000389,2023-05-25,マイクロソフト Xbox Series X【店頭】［期間限定］,5,55000,275000,0.9520883876
P090,パナソニック ビエラ ブルーレイレコーダー,35000,R000390,2023-06-26,ビエラ ブルーレイレコーダー＜半額セール＞,1,35000,35000,0.9867352093
P091,シャープ スマートフォン AQUOS R6,70000,R000391,2023-07-27,シャープスマートフォンAQUOSR6[期間限定],2,70000,140000,0.9559082097
P024,ソニー デジタルカメラ α7 III,200000,R000392,2023-08-28,ｿﾆｰ デジﾀﾙ一眼ﾚﾌ α7R IV【店頭】（期間限定）,3,250000,750000,0.9190383694
P092,ソニー デジタル一眼レフ α7R IV,250000,R000392,2023-08-28,ｿﾆｰ デジﾀﾙ一眼ﾚﾌ α7R IV【店頭】（期間限定）,3,250000,750000,0.9568511507
P025,キヤノン EOS R6,230000,R000393,2023-09-01,キヤノン EOS 90D［半額セール］,4,150000,600000,0.9026652131
P093,キヤノン EOS 90D,150000,R000393,2023-09-01,キヤノン EOS 90D［半額セール］,4,150000,600000,0.9795012542
P094,富士フイルム X-T4,170000,R000394,2023-10-02,富士フイルムX-T4［半額セール］,5,170000,850000,0.9917583596
P095,オリンパス PEN-F,140000,R000395,2023-11-03,オリンパス pen-f【店頭】（期間限定）,1,140000,140000,0.9935387188
P096,ニコン Z6 II,200000,R000396,2023-12-04,Ｚ６ ＩＩ＜半額セール＞,2,200000,400000,0.9743331634
P097,キャノン imagePROGRAF PRO-1000,300000,R000397,2023-01-05,キャノンimagePROGRAFPRO-1000[閉店セール],3,300000,900000,0.9815889467
P098,エプソン スキャナー Perfection V39,25000,R000398,2023-02-06,エプソン スキャナー Perfection V39【店頭】［半額セール］,4,25000,100000,0.9803949122
P099,リコー MP C4504,80000,R000399,2023-03-07,ﾘｺｰ MP C4504【閉店セール】,5,80000,400000,0.9662264915
P100,京セラ TASKalfa 2552ci,250000,R000400,2023-04-08,京セラtaskalfa2552ci【期間限定】,1,250000,250000,0.9748078996
P001,ソニー BRAVIA KJ-55X9500G,150000,R000401,2023-05-09,ソニー BRAVIA KJ-55X9500G【店頭】[期間限定],2,150000,300000,0.9934091526
P002,パナソニック VIERA TH-55FX700M,120000,R000402,2023-06-10,VIERA TH-55FX700M【半額セール】,3,120000,360000,0.9340269953
P003,シャープ AQUOS 4T KJ-55X7000,110000,R000403,2023-07-11,シャープAQUOS4TKJ-55X7000[期間限定],4,110000,440000,0.9810379297
P004,日清 カップヌードル,200,R000404,2023-08-12,日清 カップヌードル【店頭】＜半額セール＞,5,200,1000,0.9767603981
P005,キリン 一番搾りビール,400,R000405,2023-09-13,キリン 一番搾りビール【閉店セール】,1,400,400,0.9863029851
P006,花王 アタック洗剤,800,R000406,2023-10-14,花王ｱﾀッｸ洗剤（期間限定）,2,800,1600,0.9846070943
P007,ユニクロ ヒートテックTシャツ,1500,R000407,2023-11-15,ユニクロ ヒートテックＴシャツ【店頭】[閉店セール],3,1500,4500,0.9898462613
P008,無印良品 オーガニックコットンシャツ,2500,R000408,2023-12-16,オーガニックコットンシャツ【閉店セール】,4,2500,10000,1
P009,パイロット フリクションボールペン,100,R000409,2023-01-17,パイロットフリクションボールペン【閉店セール】,5,100,500,0.9749216855
P062,パイロット フリクションペン,130,R000409,2023-01-17,パイロットフリクションボールペン【閉店セール】,5,100,500,0.9595800972
P010,タカラトミー ガンダムフィギュア,3000,R000410,2023-02-18,タカラトミー ガンダムフィギュア【店頭】＜半額セール＞,1,3000,3000,0.984285938
P073,タカラトミー ウルトラマンフィギュア,3000,R000410,2023-02-18,タカラトミー ガンダムフィギュア【店頭】＜半額セール＞,1,3000,3000,0.9230645375
P011,東芝 REGZA 43S32,70000,R000411,2023-03-19,東芝 REGZA 43S32【期間限定】,2,70000,140000,0.9921925904
P012,明治 ミルクチョコレート,150,R000412,2023-04-20,明治ミルクチョコレート＜半額セール＞,3,150,450,0.975573275
P013,ライオン レノアハピネス,500,R000413,2023-05-21,ﾗｲｵﾝ ﾚﾉｱﾊピﾈｽ【店頭】[半額セール],4,500,2000,0.9764461675
P014,三菱エアコン MSZ-GV3519,90000,R000414,2023-06-22,MSZ-GV3519[期間限定],5,90000,450000,0.9383386157
P015,森永 エンゼルパイ,300,R000415,2023-07-23,森永エンゼルパイ（期間限定）,1,300,300,0.974017491
P016,日立 4Kスマートテレビ,80000,R000416,2023-08-24,日立 4Kスマートテレビ【店頭】【閉店セール】,2,80000,160000,0.9974743196
P017,パナソニック 4Kプロジェクター,130000,R000417,2023-09-25,パナソニック 4Kプロジェクター[閉店セール],3,130000,390000,0.9955548759
P018,シャープ 加湿器 HX-50,15000,R000418,2023-10-26,シャープ加湿器ＨＸ－５０［期間限定］,4,15000,60000,0.9943322368
P019,ソニー ワイヤレスヘッドホン WH-1000XM4,90000,R000419,2023-11-27,ソニー ワイヤレスヘッドホン WH-1000XM4【店頭】＜期間限定＞,5,90000,450000,0.996627505
P020,パナソニック 掃除機 MC-CL883,75000,R000420,2023-12-28,掃除機 mc-cl883（期間限定）,1,75000,75000,0.9961096739
P021,東芝 ノンフロン冷蔵庫,85000,R000421,2023-01-01,東芝ノンフロン冷蔵庫（半額セール）,2,85000,170000,0.9913735708
P022,日立 ドラム式洗濯機,100000,R000422,2023-02-02,日立 ドラム式洗濯機【店頭】（半額セール）,3,100000,300000,0.9877143006
P023,パナソニック エアコン CS-XE,95000,R000423,2023-03-03,パナソニック エアコン CS-XE[閉店セール],4,95000,380000,0.9903691028
P024,ソニー デジタルカメラ α7 III,200000,R000424,2023-04-04,ソニーデジタルカメラα7III[期間限定],5,200000,1000000,0.9805217606
P092,ソニー デジタル一眼レフ α7R IV,250000,R000424,2023-04-04,ソニーデジタルカメラα7III[期間限定],5,200000,1000000,0.9189457243
P025,キヤノン EOS R6,230000,R000425,2023-05-05,キヤノン eos r6【店頭】（半額セール）,1,230000,230000,0.9563683821
P026,富士通 ノートパソコン FMV,80000,R000426,2023-06-06,ノートパソコン FMV（半額セール）,2,80000,160000,0.9910373898
P027,NEC ValueBook,85000,R000427,2023-07-07,NECValueBook［半額セール］,3,85000,255000,0.9497668503
P028,オリンパス OM-D E-M10,120000,R000428,2023-08-08,オリンパス OM-D E-M10【店頭】（半額セール）,4,120000,480000,0.9601044753
P029,キャノン PIXMA iX6820,25000,R000429,2023-09-09,キャノン ＰＩＸＭＡ ｉＸ６８２０＜半額セール＞,5,25000,125000,0.959245821
P030,エプソン エコタンク ET-2750,35000,R000430,2023-10-10,エプソンエコタンクet-2750【期間限定】,1,35000,35000,0.9937813398
P031,リコー IM C200,40000,R000431,2023-11-11,リコー IM C200【店頭】＜期間限定＞,2,40000,80000,0.9524252188
P032,京セラ DS-300,45000,R000432,2023-12-12,DS-300（半額セール）,3,45000,135000,0.999999072
P033,日清 どん兵衛,220,R000433,2023-01-13,日清どん兵衛【半額セール】,4,220,880,0.9689410745
P034,サントリー ザ・プレミアムモルツ,500,R000434,2023-02-14,ｻﾝﾄﾘｰ ザ・プﾚﾐｱﾑﾓﾙﾂ【店頭】［半額セール］,5,500,2500,0.974848134
P035,ヤクルト 1000,250,R000435,2023-03-15,ヤクルト 1000【半額セール】,1,250,250,0.9835514687
P036,ハウス食品 カレールウ,300,R000436,2023-04-16,ハウス食品カレールウ【閉店セール】,2,300,600,0.9875022183
P037,マルちゃん 正麺,250,R000437,2023-05-17,マルちゃん 正麺【店頭】【半額セール】,3,250,750,0.9787079074
P038,江崎グリコ ポッキー,150,R000438,2023-06-18,ポッキー（半額セール）,4,150,600,0.9999991345
P039,ロッテ ガーナミルクチョコレート,180,R000439,2023-07-19,ロッテガーナミルクチョコレート（半額セール）,5,180,900,0.971515993
P040,クラシエ サッポロ一番,210,R000440,2023-08-20,クラシエ サッポロ一番【店頭】【半額セール】,1,210,210,0.9783692895
P041,カゴメ トマトジュース,180,R000441,2023-09-21,ｶゴﾒ ﾄﾏﾄジュｰｽ【閉店セール】,2,180,360,0.9128001967
P042,ユニ・チャーム ソフィ,350,R000442,2023-10-22,ユニ・チャームソフィ[期間限定],3,350,1050,0.9490365219
P043,P&G アリエール洗濯洗剤,800,R000443,2023-11-23,P&G アリエール洗濯洗剤【店頭】＜半額セール＞,4,800,3200,0.9910485306
P044,資生堂 TSUBAKIシャンプー,1200,R000444,2023-12-24,TSUBAKIシャンプー＜期間限定＞,5,1200,6000,0.9999994271
P045,大正製薬 サロンパス,400,R000445,2023-01-25,大正製薬サロンパス＜期間限定＞,1,400,400,0.9854196887
P046,ロート製薬 ムヒ,500,R000446,2023-02-26,ロート製薬 ムヒ【店頭】[閉店セール],2,500,1000,0.9881892343
P047,カネボウ ハンドクリーム,700,R000447,2023-03-27,カネボウ ハンドクリーム＜期間限定＞,3,700,2100,0.983211676
P006,花王 アタック洗剤,800,R000448,2023-04-28,花王ｿﾌィ洗濯柔軟剤（半額セール）,4,300,1200,0.9109531029
P048,花王 ソフィ 洗濯柔軟剤,300,R000448,2023-04-28,花王ｿﾌィ洗濯柔軟剤（半額セール）,4,300,1200,0.9750825424
P049,ユニクロ ジーンズ,3000,R000449,2023-05-01,ユニクロ ジーンズ【店頭】【半額セール】,5,3000,15000,0.970491369
P050,無印良品 ウールブレンドコート,5000,R000450,2023-06-02,ウールブレンドコート＜半額セール＞,1,5000,5000,0.9999989123
P051,ユニクロ スウェットパーカー,2500,R000451,2023-07-03,ユニクロスウェットパーカー［期間限定］,2,2500,5000,0.9541379051
P008,無印良品 オーガニックコットンシャツ,2500,R000452,2023-08-04,無印良品 リネンシャツ【店頭】【期間限定】,3,2800,8400,0.9213284669
P052,無印良品 リネンシャツ,2800,R000452,2023-08-04,無印良品 リネンシャツ【店頭】【期間限定】,3,2800,8400,0.9918182542
P053,ユニクロ ストレッチジャケット,3500,R000453,2023-09-05,ユニクロ ストレッチジャケット【閉店セール】,4,3500,14000,0.9826209999
P054,GU Tシャツ,1200,R000454,2023-10-06,GUTシャツ＜半額セール＞,5,1200,6000,0.9361308506
P055,無印良品 シンプルワンピース,4000,R000455,2023-11-07,無印良品 ｼﾝプﾙﾜﾝピｰｽ【店頭】［期間限定］,1,4000,4000,0.991487816
P056,パイロット G2 ジェルペン,150,R000456,2023-12-08,G2 ジェルペン[期間限定],2,150,300,0.9701303292
P057,三菱鉛筆 ユニ,120,R000457,2023-01-09,三菱鉛筆ユニ＜半額セール＞,3,120,360,0.9812758883
P058,コクヨ キャンパスノート,200,R000458,2023-02-10,コクヨ キャンパスノート【店頭】（期間限定）,4,200,800,0.9819036808
P059,ゼブラ マイルドライナー,180,R000459,2023-03-11,ゼブラ マイルドライナー［半額セール］,5,180,900,0.967998625
P060,トンボ鉛筆 モノ消しゴム,100,R000460,2023-04-12,トンボ鉛筆モノ消しゴム（期間限定）,1,100,100,0.9768622432
P061,Pentel EnerGel,180,R000461,2023-05-13,Pentel EnerGel【店頭】＜半額セール＞,2,180,360,0.9214038924
P009,パイロット フリクションボールペン,100,R000462,2023-06-14,ﾌﾘｸｼョﾝペﾝ（半額セール）,3,130,390,0.9690247528
P062,パイロット フリクションペン,130,R000462,2023-06-14,ﾌﾘｸｼョﾝペﾝ（半額セール）,3,130,390,0.9999980276
P063,ぺんてる シャープペンシル,160,R000463,2023-07-15,ぺんてるシャープペンシル＜期間限定＞,4,160,640,0.9785797448
P064,クラフトマン ボールペン,150,R000464,2023-08-16,クラフトマン ボールペン【店頭】［半額セール］,5,150,750,0.980173214
P065,プラス カラーペンセット,250,R000465,2023-09-17,プラス カラーペンセット（期間限定）,1,250,250,0.9862650178
P066,タカラトミー プラレール,2800,R000466,2023-10-18,タカラトミープラレール[閉店セール],2,2800,5600,0.971259007
P067,バンダイ たまごっち,1200,R000467,2023-11-19,バンダイ たまごっち【店頭】＜期間限定＞,3,1200,3600,0.983707398
P068,バンダイ 仮面ライダーアクションフィギュア,3200,R000468,2023-12-20,仮面ライダーアクションフィギュア［半額セール］,4,3200,12800,1
P072,バンダイ スーパーロボットアクションフィギュア,4000,R000468,2023-12-20,仮面ライダーアクションフィギュア［半額セール］,4,3200,12800,0.9267350354
P069,タカラトミー トミカ,1500,R000469,2023-01-21,ﾀｶﾗﾄﾐｰﾄﾐｶ＜半額セール＞,5,1500,7500,0.9460887794
P070,バンダイ トランスフォーマー,3500,R000470,2023-02-22,バンダイ トランスフォーマー【店頭】[半額セール],1,3500,3500,0.977468696
P071,バンダイ デジモンカード,500,R000471,2023-03-23,バンダイ デジモンカード【半額セール】,2,500,1000,0.9834642632
P068,バンダイ 仮面ライダーアクションフィギュア,3200,R000472,2023-04-24,バンダイスーパーロボットアクションフィギュア【閉店セール】,3,4000,12000,0.9428417615
P072,バンダイ スーパーロボットアクションフィギュア,4000,R000472,2023-04-24,バンダイスーパーロボットアクションフィギュア【閉店セール】,3,4000,12000,0.9952402497
P010,タカラトミー ガンダムフィギュア,3000,R000473,2023-05-25,タカラトミー ウルトラマンフィギュア【店頭】［半額セール］,4,3000,12000,0.9223968795
P073,タカラトミー ウルトラマンフィギュア,3000,R000473,2023-05-25,タカラトミー ウルトラマンフィギュア【店頭】［半額セール］,4,3000,12000,0.9897247682
P074,バンダイ ミニ四駆,2000,R000474,2023-06-26,ミニ四駆[半額セール],5,2000,10000,1
P075,ソニー ワイヤレススピーカー SRS-XB12,8000,R000475,2023-07-27,ソニーワイヤレススピーカーsrs-xb12【半額セール】,1,8000,8000,0.9954126405
P076,パナソニック ポータブルスピーカー,6000,R000476,2023-08-28,パﾅｿﾆッｸ ポｰﾀブﾙｽピｰｶｰ【店頭】[期間限定],2,6000,12000,0.9879985376
P077,シャープ スマートウォッチ,18000,R000477,2023-09-01,シャープ スマートウォッチ[閉店セール],3,18000,54000,0.9759086662
P078,日立 デジタルサイネージ,95000,R000478,2023-10-02,日立デジタルサイネージ【半額セール】,4,95000,380000,0.9836082691
P079,パナソニック 電子レンジ,15000,R000479,2023-11-03,パナソニック 電子レンジ【店頭】［期間限定］,5,15000,75000,0.9836256805
P080,ソニー ブルーレイプレーヤー,12000,R000480,2023-12-04,ブルーレイプレーヤー[期間限定],1,12000,12000,1
P081,LG OLED55C1,180000,R000481,2023-01-05,LGOLED55C1【期間限定】,2,180000,360000,0.9513603714
P082,東芝 LEDテレビ 55型,70000,R000482,2023-02-06,東芝 LEDテレビ 55型【店頭】【半額セール】,3,70000,210000,0.9937682723
P083,パナソニック 冷蔵庫 NR-F603M,90000,R000483,2023-03-07,パﾅｿﾆッｸ 冷蔵庫 NR-F603M[閉店セール],4,90000,360000,0.9947984412
P084,シャープ 空気清浄機,22000,R000484,2023-04-08,シャープ空気清浄機［半額セール］,5,22000,110000,0.9821703222
P085,日立 炊飯器 RZ-Mシリーズ,30000,R000485,2023-05-09,日立 炊飯器 rz-mシリーズ【店頭】【期間限定】,1,30000,30000,0.992796358
P086,三菱 IHクッキングヒーター,45000,R000486,2023-06-10,IHクッキングヒーター[半額セール],2,45000,90000,0.9999984294
P087,ソニー ゲーム機 PLAYSTATION5,50000,R000487,2023-07-11,ソニーゲーム機PLAYSTATION5（期間限定）,3,50000,150000,0.9725959634
P088,任天堂 SWITCH,40000,R000488,2023-08-12,任天堂 SWITCH【店頭】（期間限定）,4,40000,160000,0.995329149
P089,マイクロソフト Xbox Series X,55000,R000489,2023-09-13,マイクロソフト Xbox Series X【半額セール】,5,55000,275000,0.9521362118
P090,パナソニック ビエラ ブルーレイレコーダー,35000,R000490,2023-10-14,パﾅｿﾆッｸビｴﾗブﾙｰﾚｲﾚｺｰダｰ［期間限定］,1,35000,35000,0.9877633311
P091,シャープ スマートフォン AQUOS R6,70000,R000491,2023-11-15,シャープ スマートフォン AQUOS R6【店頭】[半額セール],2,70000,140000,0.955887277
P024,ソニー デジタルカメラ α7 III,200000,R000492,2023-12-16,デジタル一眼レフ α7R IV[期間限定],3,250000,750000,0.9049553842
P092,ソニー デジタル一眼レフ α7R IV,250000,R000492,2023-12-16,デジタル一眼レフ α7R IV[期間限定],3,250000,750000,0.9561756115
P025,キヤノン EOS R6,230000,R000493,2023-01-17,キヤノンEOS90D[半額セール],4,150000,600000,0.9026831359
P093,キヤノン EOS 90D,150000,R000493,2023-01-17,キヤノンEOS90D[半額セール],4,150000,600000,0.9795433903
P094,富士フイルム X-T4,170000,R000494,2023-02-18,富士フイルム X-T4【店頭】（半額セール）,5,170000,850000,0.9917312254
P095,オリンパス PEN-F,140000,R000495,2023-03-19,オリンパス ｐｅｎ－ｆ【閉店セール】,1,140000,140000,0.9935340173
P096,ニコン Z6 II,200000,R000496,2023-04-20,ニコンZ6II＜半額セール＞,2,200000,400000,0.9856410352
P097,キャノン imagePROGRAF PRO-1000,300000,R000497,2023-05-21,ｷャﾉﾝ imagePROGRAF PRO-1000【店頭】【期間限定】,3,300000,900000,0.9815797985
P098,エプソン スキャナー Perfection V39,25000,R000498,2023-06-22,スキャナー Perfection V39【期間限定】,4,25000,100000,0.9805659267
P099,リコー MP C4504,80000,R000499,2023-07-23,リコーMPC4504[半額セール],5,80000,400000,0.9662578563
P100,京セラ TASKalfa 2552ci,250000,R000500,2023-08-24,京セラ taskalfa 2552ci【店頭】［期間限定］,1,250000,250000,0.974774276
